Gas,NFR/CRT Group,Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Methane,1A2gviii,Autogenerators,Gas oil,kilotonne,0.002641904,0.002656429,0.002628929,0.002604814,0.003110933,0.002392636,0.00219994,0.002186996,0.002173806,0.003429817,0.002325738,0.002171005,0.001916385,0.001100012,0.005541189,0.004184801,0.002369875,0.001240433,0.000852381,0.000895783,0.001702912,0.001461382,0.001035154,0.005524961,0.006851203,0.005804607,0.004770007,0.006512105,0.005933206,0.003498748,0.003044315,0.003909367,0.003159637,0.003138454
Methane,1A2gviii,Autogenerators,Natural gas,kilotonne,0.00912592,0.009673828,0.009145043,0.01352777,0.013323033,0.044390294,0.049887675,0.058177101,0.075280734,0.079764469,0.09080504,0.070933007,0.079374921,0.073584626,0.0748532,0.075638868,0.065192292,0.062542673,0.050649409,0.042862712,0.045278527,0.046528323,0.046974717,0.048879401,0.043870619,0.039583565,0.040525987,0.045034816,0.042458554,0.041314332,0.03550175,0.036513226,0.034885532,0.034941013
Methane,1A2gviii,Autogenerators,Biogas,kilotonne,1.1429964e-06,4.9529844e-06,6.8579784e-06,6.4769796e-06,5.3339832e-06,3.0479904e-06,3.0479904e-06,1.904994e-06,-,-,-,-,-,0.000115824,0.00011049,9.98216856e-05,0.000143637,0.000187451,0.00025184,0.000543304,0.001467988,0.00296379,0.006180944,0.008910419,0.012777938,0.018552356,0.026963285,0.032887816,0.034958164,0.027968565,0.027997316,0.030822041,0.032159728,0.033038692
Methane,1A2gviii,Autogeneration - exported to grid,Coal,kilotonne,0.009606364,0.009357275,0.009790339,0.017296387,0.014842912,0.010738748,0.01252626,0.012058325,0.009285304,0.007886934,0.008027625,0.011043951,0.008701206,0.012591861,0.010021204,0.008351626,0.009960812,0.012676937,0.015240678,0.01661259,0.013640775,0.013650108,0.011973784,0.000338915,0.000186163,0.00020896,0.000167753,0.000147123,0.000163823,0.000141651,1.42469647233801e-05,1.15464290768514e-05,1.20784859889447e-05,9.01864365213117e-06
Methane,1A2gviii,Autogeneration - exported to grid,Fuel oil,kilotonne,0.005547351,0.005310314,0.005759096,0.00615264,0.004844723,0.003754044,0.006245246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000326294,0.000702811
Methane,1A2gviii,Autogeneration - exported to grid,Gas oil,kilotonne,0.000339921,0.000325396,0.000352895,0.00037701,0.000296866,0.000230034,0.00036062,0.000373564,0.000392394,0.000685127,0.000590728,0.000717171,0.000429133,0.000491957,0.001660712,0.000755831,0.000462211,0.000581843,0.000512801,0.000706933,0.001151327,0.000915235,0.000678666,0.001927986,0.001604239,0.001258835,0.000869697,0.000679708,0.00067177,0.000896907,0.000532741,0.00116824,0.001257728,0.001278911
Methane,1A2gviii,Autogeneration - exported to grid,Natural gas,kilotonne,0.003450805,0.00333512,0.003480428,0.007391191,0.00724495,0.016588947,0.016629225,0.019392367,0.018469487,0.020706338,0.027578697,0.027654642,0.02332953,0.037010592,0.029795705,0.023546572,0.024745912,0.034784249,0.034971059,0.039524669,0.035456799,0.036472158,0.040024346,0.034009194,0.029821997,0.031708805,0.031780806,0.033063861,0.030889694,0.032900004,0.030369023,0.030357208,0.026475805,0.028644672
Methane,1A2gviii,Other industrial combustion,Petroleum coke,kilotonne,-,-,0.007132021,0.007329972,0.007581097,0.011180727,0.011676988,0.010131752,0.010047117,0.009979177,0.009958397,0.008844234,0.00731764,0.007333978,0.007878529,0.009274625,0.006977418,0.007084508,0.005431529,0.005008402,0.009128065,0.003855885,0.012440954,0.022586028,0.008629705,0.003057257,0.002041632,0.002521456,0.003953277,0.003330197,0.003206039,0.003343967,0.002965153,0.002596043
Methane,1A2gviii,Other industrial combustion,Wood,kilotonne,-,-,-,0.278324233,0.535064378,0.585509543,0.594232524,0.594949642,0.513621362,0.432269569,0.25957335,0.229948131,0.229948131,0.229948131,0.230006911,0.109483995,0.113986558,0.118959363,0.258985548,0.262688701,0.328064036,0.36165104,0.363437958,0.370773727,0.375123461,0.26675629,0.26675629,0.26675629,0.26675629,0.216091712,0.203610616,0.178560438,0.178844178,0.180817025
Methane,1A2gviii,Other industrial combustion,Plant Biomass,kilotonne,-,-,-,-,-,-,-,-,5.23167138389997e-05,0.00016349,0.001600765,0.007701853,0.086536083,0.167523863,0.241126007,0.310349274,0.365542127,0.10722576,0.090781285,0.07433681,0.165306415,0.218985035,0.182977769,0.256570208,0.47034116,0.689990877,0.685712865,0.99160001,1.237306376,1.161271881,1.46869899,1.778456234,1.665599178,1.33852458
Methane,1A2gviii,Other industrial combustion,Non-municipal solid waste: biomass fraction,kilotonne,-,-,-,-,-,-,-,-,-,0.003729139,0.003082351,0.003739246,0.003739246,0.003739246,0.003739246,0.003739246,0.003739246,0.003739246,0.010732645,0.010186918,-,0.00270393,-,0.001449675,0.000681204,0.024123187,3.03182068965516e-05,-,0.000121273,-,-,-,-,-
Methane,1A2gviii,Other industrial combustion,Animal Biomass,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.014116403,0.026039194,0.125004093,0.139157615,0.104888242,0.109165826,0.048156298,0.061135166,0.053354274,0.057893102,0.031082346,0.003011654,0.011656053,0.005605796,0.024523077,0.023684849,0.029934553,0.033655431,0.024720323
Methane,1A2gviii,Mechanical Engineering (combustion),Non-municipal solid waste: biomass fraction,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000808486,0.000768061,0.000768061,0.000697319,-,-,-,-,-
Methane,1A2gviii,Mechanical Engineering (combustion),Non-municipal solid waste: non-biomass fraction,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000917455,0.000871583,0.000871583,0.000791305,-,-,-,-,-
Methane,1A2gviii,Other industrial combustion,Liquid bio-fuels,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.003043354,0.003171584,0.003280387,0.003201909,0.003200684,0.003164154
Methane,1A2gviii,Mechanical Engineering (combustion),Plant Biomass,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.40975917814962e-05,3.40975917814962e-05,2.27317278543307e-05,2.27317278543307e-05
Methane,1A3a,Aircraft - domestic take off and landing,Aviation spirit,kilotonne,0.049171748,0.045413886,0.051693721,0.046332335,0.057681664,0.058313558,0.065597601,0.074766708,0.068035202,0.09403571,0.113333851,0.125997209,0.104827726,0.097720481,0.10857135,0.109591885,0.093604033,0.066084037,0.059328077,0.042323483,0.047649588,0.046826242,0.039973204,0.035014362,0.041565964,0.026198205,0.027949561,0.028249121,0.025017581,0.01808434,0.004502971,0.027724773,0.033002485,0.036264908
Methane,1A3a,Aircraft - domestic take off and landing,Aviation turbine fuel,kilotonne,0.167687788,0.168279089,0.125210551,0.113590398,0.107354088,0.113057967,0.110000387,0.09364853,0.080576743,0.083868178,0.077786148,0.081572601,0.078418381,0.079274265,0.051945486,0.043262712,0.042034698,0.042847666,0.042244642,0.035203669,0.03497503,0.033908699,0.031198729,0.031340568,0.02901952,0.030885983,0.0309317,0.032770218,0.030446956,0.027825186,0.009263574,0.009350588,0.016417694,0.015221634
Methane,1A3a,Aircraft between UK and CDs - TOL,Aviation spirit,kilotonne,0.004577088,0.00369278,0.004272528,0.004140582,0.005129141,0.005046829,0.005603552,0.005850299,0.005362799,0.007076022,0.007764861,0.008831066,0.007918015,0.007256837,0.007544051,0.007928151,0.007749736,0.005859302,0.005423101,0.003926313,0.004502932,0.004576402,0.003557124,0.00338801,0.003880629,0.002409644,0.002154079,0.00172232,0.001613643,0.0009828,0.000135337,0.001012601,0.001810664,0.002041833
Methane,1A3a,Aircraft between UK and CDs - TOL,Aviation turbine fuel,kilotonne,0.048074169,0.052725564,0.052241926,0.055034647,0.042605702,0.038029163,0.036748899,0.04028313,0.033712571,0.022251549,0.015514535,0.014301047,0.015892729,0.01546707,0.016049,0.014224593,0.009895003,0.011365386,0.013121785,0.016703913,0.016645544,0.01411058,0.015537108,0.012738402,0.011701636,0.013691359,0.013185088,0.011544319,0.007434943,0.007398604,0.003179822,0.004079114,0.004985912,0.005016321
Methane,1A3a,Aircraft between UK and Gibraltar - TOL,Aviation turbine fuel,kilotonne,0.000243011,0.000228806,0.000293257,0.000295902,0.000327162,0.000257578,0.000158575,0.000140467,0.000159299,0.00016107,0.000162532,0.000177801,0.000178834,0.000185786,0.000214976,0.000258763,0.000236774,0.000209333,0.000266243,0.000414515,0.000313876,0.000353887,0.000336598,0.000315405,0.000321183,0.000361,0.000456265,0.000456282,0.000314251,0.000363737,0.000130551,0.000197419,0.000296352,0.000315635
Methane,1A3a,Aircraft between UK and other OTs (excl Gib. and Bermuda) - TOL,Aviation spirit,kilotonne,6.25049013135305e-05,0.000111239,0.000109867,8.57454906823012e-05,7.40171386208489e-05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000142907,0.000148008
Methane,1A3a,Aircraft between UK and other OTs (excl Gib. and Bermuda) - TOL,Aviation turbine fuel,kilotonne,0.000711426,0.000414082,0.000500184,0.000780514,0.000568742,0.000139004,9.74677786545197e-05,8.78495448126485e-05,0.000114102,5.52110468663809e-05,0.000390867,0.00080711,0.000775675,0.000778254,0.00081375,0.000848634,0.000840792,0.000840626,0.000847532,0.000873453,0.000871895,0.000270106,8.82636142256936e-05,8.5762269044937e-05,8.21852706994834e-05,6.45405717828632e-05,0.000141193,0.000166647,0.000176632,0.000170281,0.000157709,0.000144377,0.000131627,0.000127073
Methane,1A3a,Aircraft between UK and Bermuda - TOL,Aviation turbine fuel,kilotonne,0.000673546,0.000833208,9.10694189746714e-05,0.000118929,0.000129261,0.000134695,0.000155135,0.000132415,6.05992311506046e-05,5.75759832213009e-05,6.33593987369849e-05,0.000145645,7.78950189929693e-05,6.41272883494991e-05,7.51235685893805e-05,8.4878512696865e-05,0.000139775,0.000140268,0.000130953,0.000112967,8.12564641702276e-05,7.88547019147419e-05,7.57523596551859e-05,7.7146670615355e-05,7.40362377584075e-05,9.18701950610146e-05,7.53799796266778e-05,7.70368964810575e-05,7.54374271799659e-05,7.50441799099746e-05,3.03243969387928e-05,3.85061367510456e-05,5.55137343781509e-05,7.54255302133054e-05
Methane,1A3a,Aircraft between UK and Gibraltar - TOL,Aviation spirit,kilotonne,-,2.43969007258133e-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Methane,1A3a,Aircraft - domestic take off and landing,Sustainable Aviation Fuel (SAF) - bio based,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000101763,0.000178783,0.000455052
Methane,1A3a,Aircraft between UK and CDs - TOL,Sustainable Aviation Fuel (SAF) - bio based,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.52658815019193e-05,2.52726081740991e-05,6.43115017059812e-05
Methane,1A3a,Aircraft between UK and Gibraltar - TOL,Sustainable Aviation Fuel (SAF) - bio based,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.95813999469624e-07,6.1207319464165e-07,1.67850011658616e-06
Methane,1A3a,Aircraft between UK and other OTs (excl Gib. and Bermuda) - TOL,Sustainable Aviation Fuel (SAF) - bio based,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.22290215439683e-08,2.267364800531e-08,1.39831375605698e-08
Methane,1A3a,Aircraft between UK and Bermuda - TOL,Sustainable Aviation Fuel (SAF) - bio based,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.23346713626935e-08,1.17198305610907e-07,3.93206847226517e-07
Methane,1A3bi,Road transport - cars - rural driving,Petrol,kilotonne,12.49786189,12.29810107,12.3272629,11.32205605,10.40169267,9.413418996,8.942860534,8.171349546,7.220241678,6.552682751,5.759964653,4.908021203,4.281478491,3.585065381,3.102803387,2.682504744,2.356855435,2.105626385,1.877366751,1.04181073,0.869821974,0.728390742,0.612941484,0.523009098,0.455202014,0.394094119,0.373286054,0.35125507,0.333741836,0.333921613,0.248399384,0.270222318,0.293763301,0.304181585
Methane,1A3bi,Road transport - cars - rural driving,DERV,kilotonne,0.085849518,0.09798106,0.125391833,0.145684429,0.181348412,0.205854137,0.232076951,0.22772413,0.214495136,0.207867756,0.19876334,0.193044617,0.194330413,0.191367454,0.191492267,0.192352849,0.178066497,0.164136871,0.153981858,0.142696239,0.132524514,0.119346583,0.105992014,0.094455327,0.086401636,0.075601507,0.067792462,0.059131252,0.050815413,0.042133779,0.029387726,0.028156358,0.024381289,0.020728037
Methane,1A3bi,Road transport - cars - urban driving,Petrol,kilotonne,13.10610278,12.90802112,12.76804894,12.38589163,11.21501019,10.11691911,9.494588393,8.514449422,7.55250757,6.849370599,5.988899978,5.040475379,4.328525163,3.543014686,2.993777688,2.548883658,2.185156522,1.942238559,1.713264113,0.936976752,0.778328133,0.662341216,0.554498909,0.463154655,0.405752638,0.346667908,0.312980062,0.281742774,0.259837392,0.250211619,0.195752548,0.210031905,0.221228124,0.225353792
Methane,1A3bi,Road transport - cars - urban driving,DERV,kilotonne,0.142999835,0.160414361,0.197207529,0.212723793,0.231249511,0.240316592,0.251547983,0.245862723,0.235868925,0.230787244,0.221504327,0.202692078,0.188832838,0.172561531,0.159193914,0.149152325,0.131022662,0.116834077,0.100769335,0.091461706,0.082832788,0.074803465,0.065660828,0.05770056,0.050126773,0.041390085,0.036595922,0.032063198,0.027004667,0.021131316,0.015099825,0.01401515,0.011663256,0.009595412
Methane,1A3bi,Road transport - cars - motorway driving,Petrol,kilotonne,2.08499594,2.020371147,2.021580786,1.942974745,1.811008663,1.690346019,1.672879746,1.587228243,1.479149507,1.383270721,1.251773538,1.106499883,0.979383931,0.829868353,0.741701625,0.650262419,0.576355684,0.51848404,0.466079095,0.327932618,0.288053576,0.254519968,0.226581544,0.202463536,0.186885516,0.172461139,0.170163177,0.165868114,0.164093057,0.171483382,0.124899045,0.150248874,0.176877067,0.184657501
Methane,1A3bi,Road transport - cars - motorway driving,DERV,kilotonne,0.026341839,0.029183149,0.036996091,0.039724701,0.044442788,0.047482939,0.051693219,0.052799446,0.052490668,0.052279481,0.051052206,0.05400603,0.0590269,0.063210062,0.069965443,0.076329205,0.074077824,0.0716237,0.068867769,0.065082573,0.060475304,0.057052047,0.052536794,0.047931065,0.042928225,0.037249886,0.032794143,0.028264721,0.023981922,0.019835099,0.011903278,0.011099268,0.010303511,0.008750499
Methane,1A3bi,Road transport - cars - cold start,Petrol,kilotonne,9.669239719,9.522416086,9.421965209,9.158178064,8.305556812,7.50613586,7.055987495,6.595327754,6.13619262,5.870288028,5.468753797,5.01068767,4.741998972,4.295122019,4.015379615,3.779861852,3.486536553,3.282540267,3.065481403,2.574477475,2.340508931,2.207225093,2.062790416,1.915104542,1.849123533,1.742770593,1.686136576,1.601106718,1.530400874,1.526610588,1.205828678,1.31078853,1.399251971,1.437772484
Methane,1A3bi,Road transport - cars - cold start,DERV,kilotonne,0.049236459,0.055545236,0.069674089,0.087512584,0.109314765,0.12482625,0.139318419,0.134802832,0.127735803,0.124053519,0.118377842,0.109149684,0.102715453,0.09378513,0.085760023,0.07957229,0.068567979,0.059417116,0.050635759,0.045512632,0.040730403,0.036481663,0.031868336,0.027846497,0.02414216,0.019917867,0.017587696,0.015416265,0.012956161,0.010091087,0.007204575,0.006630807,0.005518753,0.004537083
Methane,1A3bii,Road transport - LGVs - rural driving,Petrol,kilotonne,1.028865055,1.000958376,0.947580494,0.890280883,0.814512016,0.715032267,0.677124112,0.61594704,0.543229515,0.461537359,0.378594289,0.305184252,0.242124937,0.186533579,0.143561628,0.110049457,0.084168538,0.070582515,0.05840504,0.039735242,0.031871429,0.025472953,0.020743275,0.016151137,0.012908023,0.010406601,0.009095084,0.007715367,0.006594276,0.005869462,0.004722354,0.004770633,0.004711373,0.0045646
Methane,1A3bii,Road transport - LGVs - rural driving,DERV,kilotonne,0.082531009,0.095824508,0.108207474,0.119245804,0.136813523,0.141916039,0.153976389,0.157291229,0.147859228,0.136786764,0.125407175,0.117431759,0.111721267,0.107141414,0.102537339,0.099941885,0.090313837,0.084824858,0.073209957,0.067252441,0.063449663,0.05507522,0.048284136,0.041832007,0.036025856,0.02969792,0.026460877,0.021949073,0.018208581,0.014317295,0.011051094,0.009745072,0.008123244,0.006411407
Methane,1A3bii,Road transport - LGVs - urban driving,Petrol,kilotonne,1.021317897,0.989529751,0.911203963,0.82830901,0.754741059,0.658584764,0.599924101,0.53668997,0.459403977,0.396051368,0.321254866,0.252402197,0.199549147,0.155866328,0.11988135,0.090354784,0.068191325,0.054559395,0.048432655,0.031707611,0.025065354,0.019468425,0.014569751,0.011292803,0.009115116,0.007065576,0.005845566,0.004779595,0.003950876,0.003112645,0.002554301,0.002442849,0.002260713,0.002132113
Methane,1A3bii,Road transport - LGVs - urban driving,DERV,kilotonne,0.127107805,0.146566774,0.160465493,0.169735569,0.186511618,0.177655004,0.171541663,0.165479625,0.151849884,0.144080233,0.132969245,0.123370556,0.110892221,0.101502634,0.091084305,0.081816111,0.070327186,0.061196595,0.050431899,0.044228182,0.040457212,0.034902818,0.029239649,0.024883782,0.021390543,0.016905403,0.014186086,0.011313587,0.008957948,0.006943435,0.005387608,0.004559563,0.003507976,0.00261229
Methane,1A3bii,Road transport - LGVs - motorway driving,Petrol,kilotonne,0.167337695,0.152869564,0.148870397,0.153329424,0.141890804,0.131420105,0.128306053,0.119102394,0.10393759,0.087369475,0.07379768,0.060299754,0.047990491,0.03724895,0.030233797,0.02356833,0.018795454,0.015409615,0.012674431,0.009133699,0.007336384,0.006283939,0.005412555,0.004568236,0.003808759,0.003230145,0.002865708,0.002583121,0.002315964,0.002159697,0.001826381,0.00194565,0.002007666,0.002005086
Methane,1A3bii,Road transport - LGVs - motorway driving,DERV,kilotonne,0.018716093,0.020400729,0.023693039,0.028395757,0.031635876,0.031763141,0.032609703,0.032409086,0.030146195,0.027727925,0.026414868,0.02542963,0.02566507,0.026492263,0.02843433,0.029633867,0.028532498,0.026857937,0.023495762,0.022405348,0.021173649,0.019658965,0.017870122,0.016174039,0.013851203,0.011470365,0.009922801,0.008373886,0.007022128,0.005614575,0.004511789,0.004168483,0.003594865,0.00287301
Methane,1A3bii,Road transport - LGVs - cold start,Petrol,kilotonne,0.763780669,0.740075618,0.681590946,0.619694597,0.564745841,0.49306767,0.449421977,0.404184866,0.350123487,0.306099775,0.252729071,0.202949896,0.166023256,0.135682176,0.110799678,0.08984575,0.07196944,0.060809851,0.057086954,0.044366735,0.038832775,0.033744996,0.029512539,0.026113531,0.02459721,0.022008359,0.020894153,0.019505001,0.01818599,0.015231454,0.013706982,0.014257382,0.014419027,0.014774318
Methane,1A3bii,Road transport - LGVs - cold start,DERV,kilotonne,0.047933713,0.055419415,0.060870521,0.065062041,0.074833822,0.078172376,0.082555253,0.083633791,0.07672511,0.07236914,0.065979158,0.060389826,0.054447703,0.050030634,0.044997462,0.040523476,0.03474771,0.030039217,0.024936343,0.02171924,0.019657683,0.016918633,0.01415779,0.012109958,0.010504392,0.008424464,0.007185264,0.005851928,0.004759173,0.003801899,0.003033763,0.002631184,0.002110929,0.001689204
Methane,1A3biii,Road transport - buses and coaches - rural driving,DERV,kilotonne,0.162203051,0.141385571,0.13329561,0.134291004,0.13602934,0.139672942,0.139573469,0.135288359,0.122240196,0.122071536,0.116601371,0.111021779,0.112465679,0.106489988,0.092573179,0.085266512,0.084363606,0.078635424,0.06409725,0.058289568,0.052250574,0.041916503,0.036117608,0.031366613,0.028109337,0.022714215,0.018245469,0.015581369,0.012544806,0.009806091,0.006387503,0.005859698,0.005095696,0.004234091
Methane,1A3biii,Road transport - HGV articulated - rural driving,DERV,kilotonne,0.408799439,0.402342845,0.410477655,0.400375361,0.425886339,0.431832436,0.447039241,0.448912672,0.438031136,0.426214975,0.409772834,0.400832823,0.407850948,0.40481073,0.404559606,0.404703285,0.398089009,0.356776584,0.280819545,0.227077027,0.195903432,0.146717293,0.111522626,0.083984254,0.069017742,0.057263774,0.050368012,0.045746962,0.042788069,0.038516795,0.035988617,0.037119431,0.034672537,0.032921138
