PCON25CD,year,households_per_pc
E14001187,2049,49362
E14001187,2050,49696
E14001188,2022,48174
E14001188,2023,48896
E14001188,2024,49560
E14001188,2025,50015
E14001188,2026,50417
E14001188,2027,50847
E14001188,2028,51288
E14001188,2029,51753
E14001188,2030,52214
E14001188,2031,52663
E14001188,2032,53121
E14001188,2033,53578
E14001188,2034,54030
E14001188,2035,54474
E14001188,2036,54907
E14001188,2037,55343
E14001188,2038,55771
E14001188,2039,56184
E14001188,2040,56581
E14001188,2041,56981
E14001188,2042,57363
E14001188,2043,57736
E14001188,2044,58100
E14001188,2045,58453
E14001188,2046,58800
E14001188,2047,59140
E14001188,2048,59540
E14001188,2049,59944
E14001188,2050,60350
E14001189,2022,42589
E14001189,2023,43227
E14001189,2024,43815
E14001189,2025,44216
E14001189,2026,44572
E14001189,2027,44952
E14001189,2028,45342
E14001189,2029,45753
E14001189,2030,46161
E14001189,2031,46558
E14001189,2032,46963
E14001189,2033,47366
E14001189,2034,47766
E14001189,2035,48159
E14001189,2036,48542
E14001189,2037,48927
E14001189,2038,49305
E14001189,2039,49670
E14001189,2040,50022
E14001189,2041,50375
E14001189,2042,50713
E14001189,2043,51043
E14001189,2044,51365
E14001189,2045,51677
E14001189,2046,51983
E14001189,2047,52283
E14001189,2048,52637
E14001189,2049,52994
E14001189,2050,53353
E14001190,2022,44413
E14001190,2023,45078
E14001190,2024,45691
E14001190,2025,46110
E14001190,2026,46481
E14001190,2027,46877
E14001190,2028,47284
E14001190,2029,47712
E14001190,2030,48138
E14001190,2031,48552
E14001190,2032,48974
E14001190,2033,49395
E14001190,2034,49812
E14001190,2035,50221
E14001190,2036,50621
E14001190,2037,51022
E14001190,2038,51417
E14001190,2039,51797
E14001190,2040,52164
E14001190,2041,52532
E14001190,2042,52885
E14001190,2043,53229
E14001190,2044,53564
E14001190,2045,53890
E14001190,2046,54210
E14001190,2047,54523
E14001190,2048,54892
E14001190,2049,55264
E14001190,2050,55638
E14001191,2022,42525
E14001191,2023,43162
E14001191,2024,43749
E14001191,2025,44150
E14001191,2026,44505
E14001191,2027,44885
E14001191,2028,45274
E14001191,2029,45684
E14001191,2030,46091
E14001191,2031,46488
E14001191,2032,46892
E14001191,2033,47295
E14001191,2034,47694
E14001191,2035,48086
E14001191,2036,48469
E14001191,2037,48853
E14001191,2038,49231
E14001191,2039,49596
E14001191,2040,49946
E14001191,2041,50299
E14001191,2042,50637
E14001191,2043,50966
E14001191,2044,51287
E14001191,2045,51599
E14001191,2046,51905
E14001191,2047,52205
E14001191,2048,52558
E14001191,2049,52914
E14001191,2050,53273
E14001192,2022,43683
E14001192,2023,44338
E14001192,2024,44940
E14001192,2025,45352
E14001192,2026,45717
E14001192,2027,46107
E14001192,2028,46507
E14001192,2029,46928
E14001192,2030,47346
E14001192,2031,47754
E14001192,2032,48169
E14001192,2033,48583
E14001192,2034,48993
E14001192,2035,49396
E14001192,2036,49789
E14001192,2037,50184
E14001192,2038,50572
E14001192,2039,50946
E14001192,2040,51307
E14001192,2041,51669
E14001192,2042,52015
E14001192,2043,52354
E14001192,2044,52684
E14001192,2045,53004
E14001192,2046,53319
E14001192,2047,53626
E14001192,2048,53990
E14001192,2049,54355
E14001192,2050,54723
E14001193,2022,43261
E14001193,2023,43909
E14001193,2024,44506
E14001193,2025,44914
E14001193,2026,45275
E14001193,2027,45661
E14001193,2028,46057
E14001193,2029,46475
E14001193,2030,46889
E14001193,2031,47292
E14001193,2032,47704
E14001193,2033,48114
E14001193,2034,48520
E14001193,2035,48919
E14001193,2036,49308
E14001193,2037,49699
E14001193,2038,50083
E14001193,2039,50454
E14001193,2040,50811
E14001193,2041,51169
E14001193,2042,51513
E14001193,2043,51848
E14001193,2044,52175
E14001193,2045,52492
E14001193,2046,52804
E14001193,2047,53108
E14001193,2048,53468
E14001193,2049,53830
E14001193,2050,54195
E14001194,2022,45074
E14001194,2023,45749
E14001194,2024,46371
E14001194,2025,46796
E14001194,2026,47173
E14001194,2027,47575
E14001194,2028,47988
E14001194,2029,48422
E14001194,2030,48854
E14001194,2031,49274
E14001194,2032,49703
E14001194,2033,50130
E14001194,2034,50553
E14001194,2035,50969
E14001194,2036,51374
E14001194,2037,51782
E14001194,2038,52182
E14001194,2039,52568
E14001194,2040,52940
E14001194,2041,53314
E14001194,2042,53672
E14001194,2043,54021
E14001194,2044,54362
E14001194,2045,54692
E14001194,2046,55017
E14001194,2047,55334
E14001194,2048,55709
E14001194,2049,56086
E14001194,2050,56466
E14001195,2022,39777
E14001195,2023,40373
E14001195,2024,40922
E14001195,2025,41297
E14001195,2026,41629
E14001195,2027,41984
E14001195,2028,42348
E14001195,2029,42732
E14001195,2030,43113
E14001195,2031,43484
E14001195,2032,43862
E14001195,2033,44239
E14001195,2034,44612
E14001195,2035,44979
E14001195,2036,45337
E14001195,2037,45696
E14001195,2038,46050
E14001195,2039,46391
E14001195,2040,46719
E14001195,2041,47048
E14001195,2042,47364
E14001195,2043,47673
E14001195,2044,47973
E14001195,2045,48264
E14001195,2046,48551
E14001195,2047,48831
E14001195,2048,49162
E14001195,2049,49495
E14001195,2050,49830
E14001196,2022,37698
E14001196,2023,38263
E14001196,2024,38783
E14001196,2025,39138
E14001196,2026,39453
E14001196,2027,39790
E14001196,2028,40135
E14001196,2029,40498
E14001196,2030,40859
E14001196,2031,41211
E14001196,2032,41569
E14001196,2033,41927
E14001196,2034,42280
E14001196,2035,42628
E14001196,2036,42967
E14001196,2037,43308
E14001196,2038,43643
E14001196,2039,43966
E14001196,2040,44277
E14001196,2041,44589
E14001196,2042,44889
E14001196,2043,45181
E14001196,2044,45466
E14001196,2045,45742
E14001196,2046,46014
E14001196,2047,46279
E14001196,2048,46593
E14001196,2049,46908
E14001196,2050,47226
E14001197,2022,44057
E14001197,2023,44717
E14001197,2024,45325
E14001197,2025,45740
E14001197,2026,46108
E14001197,2027,46502
E14001197,2028,46905
E14001197,2029,47330
E14001197,2030,47752
E14001197,2031,48162
E14001197,2032,48582
E14001197,2033,48999
E14001197,2034,49412
E14001197,2035,49819
E14001197,2036,50215
E14001197,2037,50613
E14001197,2038,51005
E14001197,2039,51382
E14001197,2040,51746
E14001197,2041,52111
E14001197,2042,52461
E14001197,2043,52802
E14001197,2044,53135
E14001197,2045,53458
E14001197,2046,53775
E14001197,2047,54086
E14001197,2048,54452
E14001197,2049,54821
E14001197,2050,55192
E14001198,2022,49027
E14001198,2023,49762
E14001198,2024,50438
E14001198,2025,50900
E14001198,2026,51310
E14001198,2027,51747
E14001198,2028,52196
E14001198,2029,52669
E14001198,2030,53139
E14001198,2031,53596
E14001198,2032,54062
E14001198,2033,54526
E14001198,2034,54986
E14001198,2035,55439
E14001198,2036,55880
E14001198,2037,56323
E14001198,2038,56759
E14001198,2039,57179
E14001198,2040,57583
E14001198,2041,57989
E14001198,2042,58379
E14001198,2043,58759
E14001198,2044,59129
E14001198,2045,59488
E14001198,2046,59842
E14001198,2047,60187
E14001198,2048,60594
E14001198,2049,61005
E14001198,2050,61418
E14001199,2022,39346
E14001199,2023,39936
E14001199,2024,40478
E14001199,2025,40849
E14001199,2026,41178
E14001199,2027,41529
E14001199,2028,41889
E14001199,2029,42269
E14001199,2030,42646
E14001199,2031,43012
E14001199,2032,43387
E14001199,2033,43759
E14001199,2034,44129
E14001199,2035,44492
E14001199,2036,44846
E14001199,2037,45201
E14001199,2038,45551
E14001199,2039,45888
E14001199,2040,46213
E14001199,2041,46539
E14001199,2042,46851
E14001199,2043,47156
E14001199,2044,47453
E14001199,2045,47742
E14001199,2046,48025
E14001199,2047,48302
E14001199,2048,48629
E14001199,2049,48959
E14001199,2050,49290
E14001200,2022,42487
E14001200,2023,43124
E14001200,2024,43710
E14001200,2025,44110
E14001200,2026,44465
E14001200,2027,44844
E14001200,2028,45233
E14001200,2029,45643
E14001200,2030,46050
E14001200,2031,46446
E14001200,2032,46850
E14001200,2033,47253
E14001200,2034,47651
E14001200,2035,48044
E14001200,2036,48426
E14001200,2037,48810
E14001200,2038,49187
E14001200,2039,49551
E14001200,2040,49902
E14001200,2041,50254
E14001200,2042,50591
E14001200,2043,50920
E14001200,2044,51242
E14001200,2045,51553
E14001200,2046,51859
E14001200,2047,52158
E14001200,2048,52511
E14001200,2049,52867
E14001200,2050,53225
E14001201,2022,39125
E14001201,2023,39711
E14001201,2024,40251
E14001201,2025,40620
E14001201,2026,40947
E14001201,2027,41296
E14001201,2028,41654
E14001201,2029,42031
E14001201,2030,42406
E14001201,2031,42771
E14001201,2032,43143
E14001201,2033,43514
E14001201,2034,43881
E14001201,2035,44242
E14001201,2036,44594
E14001201,2037,44947
E14001201,2038,45295
E14001201,2039,45630
E14001201,2040,45953
E14001201,2041,46277
E14001201,2042,46588
E14001201,2043,46891
E14001201,2044,47187
E14001201,2045,47473
E14001201,2046,47755
E14001201,2047,48031
E14001201,2048,48356
E14001201,2049,48684
E14001201,2050,49013
E14001202,2022,44716
E14001202,2023,45386
E14001202,2024,46003
E14001202,2025,46425
E14001202,2026,46798
E14001202,2027,47197
E14001202,2028,47606
E14001202,2029,48038
E14001202,2030,48466
E14001202,2031,48883
E14001202,2032,49308
E14001202,2033,49732
E14001202,2034,50151
E14001202,2035,50564
E14001202,2036,50966
E14001202,2037,51370
E14001202,2038,51768
E14001202,2039,52151
E14001202,2040,52520
E14001202,2041,52890
E14001202,2042,53246
E14001202,2043,53592
E14001202,2044,53930
E14001202,2045,54257
E14001202,2046,54580
E14001202,2047,54895
E14001202,2048,55266
E14001202,2049,55641
E14001202,2050,56018
E14001203,2022,43901
E14001203,2023,44559
E14001203,2024,45164
E14001203,2025,45578
E14001203,2026,45945
E14001203,2027,46337
E14001203,2028,46739
E14001203,2029,47162
E14001203,2030,47583
E14001203,2031,47992
E14001203,2032,48410
E14001203,2033,48825
E14001203,2034,49237
E14001203,2035,49642
E14001203,2036,50037
E14001203,2037,50434
E14001203,2038,50824
E14001203,2039,51200
E14001203,2040,51563
E14001203,2041,51926
E14001203,2042,52275
E14001203,2043,52615
E14001203,2044,52947
E14001203,2045,53268
E14001203,2046,53585
E14001203,2047,53894
E14001203,2048,54259
E14001203,2049,54627
E14001203,2050,54997
E14001204,2022,41624
E14001204,2023,42248
E14001204,2024,42822
E14001204,2025,43214
E14001204,2026,43562
E14001204,2027,43934
E14001204,2028,44315
E14001204,2029,44716
E14001204,2030,45115
E14001204,2031,45503
E14001204,2032,45899
E14001204,2033,46293
E14001204,2034,46684
E14001204,2035,47068
E14001204,2036,47442
E14001204,2037,47818
E14001204,2038,48188
E14001204,2039,48545
E14001204,2040,48888
E14001204,2041,49233
E14001204,2042,49564
E14001204,2043,49886
E14001204,2044,50201
E14001204,2045,50506
E14001204,2046,50806
E14001204,2047,51099
E14001204,2048,51445
E14001204,2049,51793
E14001204,2050,52144
E14001205,2022,43982
E14001205,2023,44641
E14001205,2024,45248
E14001205,2025,45662
E14001205,2026,46030
E14001205,2027,46422
E14001205,2028,46825
E14001205,2029,47249
E14001205,2030,47670
E14001205,2031,48080
E14001205,2032,48499
E14001205,2033,48915
E14001205,2034,49328
E14001205,2035,49734
E14001205,2036,50129
E14001205,2037,50527
E14001205,2038,50918
E14001205,2039,51295
E14001205,2040,51658
E14001205,2041,52022
E14001205,2042,52372
E14001205,2043,52712
E14001205,2044,53045
E14001205,2045,53367
E14001205,2046,53684
E14001205,2047,53993
E14001205,2048,54359
E14001205,2049,54727
E14001205,2050,55098
E14001206,2022,44212
E14001206,2023,44874
E14001206,2024,45484
E14001206,2025,45901
E14001206,2026,46271
E14001206,2027,46665
E14001206,2028,47070
E14001206,2029,47496
E14001206,2030,47920
E14001206,2031,48332
E14001206,2032,48752
E14001206,2033,49171
E14001206,2034,49586
E14001206,2035,49994
E14001206,2036,50392
E14001206,2037,50791
E14001206,2038,51184
E14001206,2039,51563
E14001206,2040,51928
E14001206,2041,52294
E14001206,2042,52645
E14001206,2043,52988
E14001206,2044,53322
E14001206,2045,53646
E14001206,2046,53964
E14001206,2047,54276
E14001206,2048,54643
E14001206,2049,55014
E14001206,2050,55386
E14001207,2022,54004
E14001207,2023,54813
E14001207,2024,55558
E14001207,2025,56067
E14001207,2026,56519
E14001207,2027,57000
E14001207,2028,57495
E14001207,2029,58016
E14001207,2030,58533
E14001207,2031,59036
E14001207,2032,59550
E14001207,2033,60062
E14001207,2034,60568
E14001207,2035,61067
E14001207,2036,61552
E14001207,2037,62041
E14001207,2038,62521
E14001207,2039,62983
E14001207,2040,63429
E14001207,2041,63876
E14001207,2042,64305
E14001207,2043,64724
E14001207,2044,65132
E14001207,2045,65527
E14001207,2046,65916
E14001207,2047,66297
E14001207,2048,66746
E14001207,2049,67198
E14001207,2050,67653
E14001208,2022,45202
E14001208,2023,45879
E14001208,2024,46503
E14001208,2025,46929
E14001208,2026,47307
E14001208,2027,47710
E14001208,2028,48124
E14001208,2029,48560
E14001208,2030,48993
E14001208,2031,49414
E14001208,2032,49844
E14001208,2033,50272
E14001208,2034,50696
E14001208,2035,51114
E14001208,2036,51520
E14001208,2037,51929
E14001208,2038,52330
E14001208,2039,52718
E14001208,2040,53091
E14001208,2041,53465
E14001208,2042,53824
E14001208,2043,54174
E14001208,2044,54516
E14001208,2045,54847
E14001208,2046,55173
E14001208,2047,55491
E14001208,2048,55867
E14001208,2049,56245
E14001208,2050,56626
E14001209,2022,41319
E14001209,2023,41938
E14001209,2024,42508
E14001209,2025,42898
E14001209,2026,43243
E14001209,2027,43612
E14001209,2028,43990
E14001209,2029,44388
E14001209,2030,44784
E14001209,2031,45169
E14001209,2032,45562
E14001209,2033,45954
E14001209,2034,46342
E14001209,2035,46723
E14001209,2036,47094
E14001209,2037,47468
E14001209,2038,47835
E14001209,2039,48189
E14001209,2040,48530
E14001209,2041,48872
E14001209,2042,49201
E14001209,2043,49521
E14001209,2044,49833
E14001209,2045,50136
E14001209,2046,50433
E14001209,2047,50724
E14001209,2048,51068
E14001209,2049,51414
E14001209,2050,51762
E14001210,2022,38906
E14001210,2023,39489
E14001210,2024,40026
E14001210,2025,40393
E14001210,2026,40718
E14001210,2027,41065
E14001210,2028,41421
E14001210,2029,41796
E14001210,2030,42169
E14001210,2031,42531
E14001210,2032,42902
E14001210,2033,43270
E14001210,2034,43635
E14001210,2035,43994
E14001210,2036,44344
E14001210,2037,44696
E14001210,2038,45042
E14001210,2039,45375
E14001210,2040,45696
E14001210,2041,46018
E14001210,2042,46327
E14001210,2043,46629
E14001210,2044,46923
E14001210,2045,47208
E14001210,2046,47488
E14001210,2047,47762
E14001210,2048,48086
E14001210,2049,48411
E14001210,2050,48739
E14001211,2022,42384
E14001211,2023,43019
E14001211,2024,43604
E14001211,2025,44003
E14001211,2026,44358
E14001211,2027,44736
E14001211,2028,45124
E14001211,2029,45533
E14001211,2030,45938
E14001211,2031,46334
E14001211,2032,46737
E14001211,2033,47138
E14001211,2034,47536
E14001211,2035,47927
E14001211,2036,48308
E14001211,2037,48691
E14001211,2038,49068
E14001211,2039,49431
E14001211,2040,49781
E14001211,2041,50132
E14001211,2042,50469
E14001211,2043,50797
E14001211,2044,51117
E14001211,2045,51428
E14001211,2046,51733
E14001211,2047,52032
E14001211,2048,52384
E14001211,2049,52739
E14001211,2050,53096
E14001212,2022,39696
E14001212,2023,40291
E14001212,2024,40838
E14001212,2025,41213
E14001212,2026,41544
E14001212,2027,41899
E14001212,2028,42262
E14001212,2029,42645
E14001212,2030,43025
E14001212,2031,43395
E14001212,2032,43773
E14001212,2033,44149
E14001212,2034,44521
E14001212,2035,44888
E14001212,2036,45244
E14001212,2037,45603
E14001212,2038,45956
E14001212,2039,46296
E14001212,2040,46624
E14001212,2041,46953
E14001212,2042,47268
E14001212,2043,47575
E14001212,2044,47876
E14001212,2045,48166
E14001212,2046,48452
E14001212,2047,48732
E14001212,2048,49062
E14001212,2049,49394
E14001212,2050,49729
E14001213,2022,37218
E14001213,2023,37776
E14001213,2024,38289
E14001213,2025,38640
E14001213,2026,38951
E14001213,2027,39283
E14001213,2028,39624
E14001213,2029,39983
E14001213,2030,40339
E14001213,2031,40686
E14001213,2032,41040
E14001213,2033,41393
E14001213,2034,41742
E14001213,2035,42085
E14001213,2036,42420
E14001213,2037,42757
E14001213,2038,43087
E14001213,2039,43406
E14001213,2040,43713
E14001213,2041,44022
E14001213,2042,44317
E14001213,2043,44606
E14001213,2044,44887
E14001213,2045,45159
E14001213,2046,45428
E14001213,2047,45690
E14001213,2048,45999
E14001213,2049,46311
E14001213,2050,46624
E14001214,2022,38260
E14001214,2023,38833
E14001214,2024,39361
E14001214,2025,39722
E14001214,2026,40042
E14001214,2027,40383
E14001214,2028,40733
E14001214,2029,41102
E14001214,2030,41469
E14001214,2031,41825
E14001214,2032,42189
E14001214,2033,42552
E14001214,2034,42911
E14001214,2035,43264
E14001214,2036,43608
E14001214,2037,43954
E14001214,2038,44294
E14001214,2039,44621
E14001214,2040,44937
E14001214,2041,45254
E14001214,2042,45558
E14001214,2043,45854
E14001214,2044,46144
E14001214,2045,46424
E14001214,2046,46700
E14001214,2047,46969
E14001214,2048,47287
E14001214,2049,47607
E14001214,2050,47930
E14001215,2022,39975
E14001215,2023,40574
E14001215,2024,41125
E14001215,2025,41502
E14001215,2026,41836
E14001215,2027,42193
E14001215,2028,42559
E14001215,2029,42945
E14001215,2030,43327
E14001215,2031,43700
E14001215,2032,44080
E14001215,2033,44459
E14001215,2034,44834
E14001215,2035,45203
E14001215,2036,45562
E14001215,2037,45924
E14001215,2038,46279
E14001215,2039,46622
E14001215,2040,46951
E14001215,2041,47283
E14001215,2042,47600
E14001215,2043,47910
E14001215,2044,48212
E14001215,2045,48505
E14001215,2046,48793
E14001215,2047,49074
E14001215,2048,49407
E14001215,2049,49741
E14001215,2050,50078
E14001216,2022,46213
E14001216,2023,46905
E14001216,2024,47543
E14001216,2025,47979
E14001216,2026,48365
E14001216,2027,48777
E14001216,2028,49200
E14001216,2029,49646
E14001216,2030,50089
E14001216,2031,50519
E14001216,2032,50959
E14001216,2033,51397
E14001216,2034,51830
E14001216,2035,52257
E14001216,2036,52672
E14001216,2037,53090
E14001216,2038,53501
E14001216,2039,53897
E14001216,2040,54278
E14001216,2041,54661
E14001216,2042,55028
E14001216,2043,55386
E14001216,2044,55735
E14001216,2045,56074
E14001216,2046,56407
E14001216,2047,56732
E14001216,2048,57117
E14001216,2049,57503
E14001216,2050,57893
E14001217,2022,39812
E14001217,2023,40409
E14001217,2024,40958
E14001217,2025,41333
E14001217,2026,41666
E14001217,2027,42021
E14001217,2028,42385
E14001217,2029,42769
E14001217,2030,43151
E14001217,2031,43522
E14001217,2032,43901
E14001217,2033,44278
E14001217,2034,44651
E14001217,2035,45019
E14001217,2036,45377
E14001217,2037,45737
E14001217,2038,46090
E14001217,2039,46431
E14001217,2040,46760
E14001217,2041,47090
E14001217,2042,47406
E14001217,2043,47714
E14001217,2044,48015
E14001217,2045,48307
E14001217,2046,48594
E14001217,2047,48874
E14001217,2048,49205
E14001217,2049,49539
E14001217,2050,49874
